2023-12-16 11:36:17.629 [main] INFO  Freerouting v1.7.0 (build-date: 2023-02-08)
2023-12-16 11:36:17.632 [main] DEBUG  Version: 1.7.0,2023-02-08
2023-12-16 14:13:46.124 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #124 on board '60184eab36950e29a82f00dc79d51b3f' making 216 changes' was performed in 1 minute(s) 43,47 seconds.
2023-12-16 14:15:07.251 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #125 on board 'e4a2444a321b53b0b76b7185a5252ad4' making 276 changes' was performed in 1 minute(s) 21,09 seconds.
2023-12-16 14:16:38.077 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #126 on board '9b76b24ebbfb69387de02d46721b5f87' making 236 changes' was performed in 1 minute(s) 30,79 seconds.
2023-12-16 14:18:11.004 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #127 on board '6d208f095a152adda207a8a623803d1b' making 330 changes' was performed in 1 minute(s) 32,89 seconds.
2023-12-16 14:19:35.865 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #128 on board 'c208b2e8aec2a9d2ac1f0049fd58ac47' making 308 changes' was performed in 1 minute(s) 24,83 seconds.
2023-12-16 14:21:13.349 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #129 on board '052e09363956cbc3909300c2091dcfc6' making 297 changes' was performed in 1 minute(s) 37,45 seconds.
2023-12-16 14:22:40.066 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #130 on board '8f94699343762161973a2f63d654fa56' making 278 changes' was performed in 1 minute(s) 26,69 seconds.
2023-12-16 14:24:18.986 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #131 on board '970dfc85b658811b5b8c6f81bbc2b59a' making 339 changes' was performed in 1 minute(s) 38,88 seconds.
2023-12-16 14:26:11.378 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #132 on board '6ffbb89ba590defa0a227c82435b5c85' making 279 changes' was performed in 1 minute(s) 52,36 seconds.
2023-12-16 14:28:23.077 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #133 on board 'f1cc4681c08d8b3e76f6d4f344273408' making 372 changes' was performed in 2 minute(s) 11,66 seconds.
2023-12-16 14:30:27.689 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #134 on board '41bde0672d8bcb5a11ce1d2018482c3f' making 272 changes' was performed in 2 minute(s) 4,58 seconds.
2023-12-16 14:32:12.437 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #135 on board '9812b872ac2ccd175bdf07f9e704061f' making 248 changes' was performed in 1 minute(s) 44,72 seconds.
2023-12-16 14:34:17.184 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #136 on board 'e7c263ad9f38526624d25be700bea278' making 354 changes' was performed in 2 minute(s) 4,72 seconds.
2023-12-16 14:35:44.997 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #137 on board '551e4b37f504dc680869b729a1c7aaaf' making 365 changes' was performed in 1 minute(s) 27,78 seconds.
2023-12-16 14:37:37.320 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #138 on board 'dfd2dd8dfab4d767b8f8c0926f628126' making 302 changes' was performed in 1 minute(s) 52,29 seconds.
2023-12-16 14:39:28.109 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #139 on board '541ba45c035f8ce7174a86ac61dc121c' making 313 changes' was performed in 1 minute(s) 50,76 seconds.
2023-12-16 14:41:02.784 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #140 on board '187f44677d79fd5327f0523240a3d5bb' making 298 changes' was performed in 1 minute(s) 34,64 seconds.
2023-12-16 14:42:46.709 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #141 on board '68daa9f6d7e5b6971ad90f631e61574e' making 269 changes' was performed in 1 minute(s) 43,89 seconds.
2023-12-16 14:44:16.129 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #142 on board 'e1a7fc9fced0e0a708de69e37db40542' making 261 changes' was performed in 1 minute(s) 29,39 seconds.
2023-12-16 14:45:49.771 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #143 on board '2a496cb1cffb67b71dd3e0ca1193cbf4' making 216 changes' was performed in 1 minute(s) 33,61 seconds.
2023-12-16 14:47:31.111 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #144 on board 'd4c1898396034fb0af8cb3f667d04405' making 277 changes' was performed in 1 minute(s) 41,31 seconds.
2023-12-16 14:48:37.936 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #145 on board 'e9d8ef32b365053fec3a2c63b9e7ee05' making 217 changes' was performed in 1 minute(s) 6,79 seconds.
2023-12-16 14:49:57.009 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #146 on board '9cfe2d3d44588704029b9a2b8166caf0' making 138 changes' was performed in 1 minute(s) 19,04 seconds.
2023-12-16 14:51:27.912 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #147 on board '944ed575b1c1aa570cd2043b9d5d1a9e' making 279 changes' was performed in 1 minute(s) 30,87 seconds.
2023-12-16 14:52:54.891 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #148 on board 'e198231b27b6c113bd1230bb8f1690e2' making 260 changes' was performed in 1 minute(s) 26,94 seconds.
2023-12-16 14:54:10.981 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #149 on board 'd112588b5669b4e6ef5eeb38caf00cee' making 172 changes' was performed in 1 minute(s) 16,06 seconds.
2023-12-16 14:55:46.950 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #150 on board '0bb793bd9e03f54e1a6c78dee4339a5b' making 266 changes' was performed in 1 minute(s) 35,94 seconds.
2023-12-16 14:57:08.174 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #151 on board 'efd6bb04c2de902226c3d3972637f7a1' making 257 changes' was performed in 1 minute(s) 21,19 seconds.
2023-12-16 14:58:31.991 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #152 on board '9b5c291692aadbc11869376f9a0b03fb' making 262 changes' was performed in 1 minute(s) 23,78 seconds.
2023-12-16 15:00:17.420 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #153 on board 'ac1e4a135c4682a214f7a70c28f1cbf3' making 301 changes' was performed in 1 minute(s) 45,40 seconds.
2023-12-16 15:01:52.241 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #154 on board '53671b3a17545e0f5f17823aa3e9087c' making 278 changes' was performed in 1 minute(s) 34,79 seconds.
2023-12-16 15:03:45.343 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #155 on board '73bfd2c152e04ba5823589a116443b8a' making 236 changes' was performed in 1 minute(s) 53,07 seconds.
2023-12-16 15:05:20.134 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #156 on board '44ee79c5c5ee8a56a6a319450be3556e' making 309 changes' was performed in 1 minute(s) 34,76 seconds.
2023-12-16 15:06:57.053 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #157 on board 'bc346ae1c71022918a2bee8ea43297e9' making 251 changes' was performed in 1 minute(s) 36,88 seconds.
2023-12-16 15:08:23.519 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #158 on board '5f2829064f8785968ca7fd6009c2b393' making 211 changes' was performed in 1 minute(s) 26,43 seconds.
2023-12-16 15:10:04.186 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #159 on board '2cda47f76e3d6769e17a90f0b33b764c' making 290 changes' was performed in 1 minute(s) 40,63 seconds.
2023-12-16 15:11:50.455 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #160 on board 'd046b010a4669cc0d4e22020859f0720' making 277 changes' was performed in 1 minute(s) 46,24 seconds.
2023-12-16 15:13:20.387 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #161 on board '056653fa1979ea7b717755251f465e03' making 281 changes' was performed in 1 minute(s) 29,90 seconds.
2023-12-16 15:14:46.192 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #162 on board 'c424ac3011f1fd7ffbd6f11d34426db0' making 280 changes' was performed in 1 minute(s) 25,77 seconds.
2023-12-16 15:16:21.377 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #163 on board '7e2471b098bf68f90fd3a2cb432c980a' making 283 changes' was performed in 1 minute(s) 35,15 seconds.
2023-12-16 15:17:42.783 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #164 on board 'a122b45d629e35d4f3d25b275593dbe4' making 260 changes' was performed in 1 minute(s) 21,37 seconds.
2023-12-16 15:19:01.965 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #165 on board '4aefb13c5fb04654fcfc9ae4414ce52e' making 271 changes' was performed in 1 minute(s) 19,15 seconds.
2023-12-16 15:20:32.275 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #166 on board 'd73fa2358daad5750db270202d85fe3a' making 307 changes' was performed in 1 minute(s) 30,28 seconds.
2023-12-16 15:21:47.114 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #167 on board '27cc311e04afc19024cf47df830f76b6' making 208 changes' was performed in 1 minute(s) 14,80 seconds.
2023-12-16 15:23:14.280 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #168 on board '456e901fa00c9e402e4d2cc68f7ed370' making 223 changes' was performed in 1 minute(s) 27,13 seconds.
2023-12-16 15:24:49.331 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #169 on board 'a787593ce6f02d6e8b5e734711a7085e' making 313 changes' was performed in 1 minute(s) 35,02 seconds.
2023-12-16 15:25:58.033 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #170 on board 'a6e77e00b183a915e86df94572829f64' making 216 changes' was performed in 1 minute(s) 8,66 seconds.
2023-12-16 15:27:17.292 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #171 on board 'df15373a2ccb4e8c985247a28d08a60e' making 213 changes' was performed in 1 minute(s) 19,22 seconds.
2023-12-16 15:28:56.134 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #172 on board '030257968aae39d74d45135d2d5d3c40' making 240 changes' was performed in 1 minute(s) 38,81 seconds.
2023-12-16 15:30:35.546 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #173 on board 'a34faa5c00dafb14bf4e4f0b1e0c8770' making 276 changes' was performed in 1 minute(s) 39,38 seconds.
2023-12-16 15:32:02.297 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #174 on board 'c5167e62e7d88d379a76772746b08900' making 372 changes' was performed in 1 minute(s) 26,72 seconds.
2023-12-16 15:33:23.112 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #175 on board 'd03b69677d5eeb5bec5991e2cf8300e5' making 287 changes' was performed in 1 minute(s) 20,78 seconds.
2023-12-16 15:35:08.361 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #176 on board '148cf8a4c482a9ce2912c29513b84682' making 340 changes' was performed in 1 minute(s) 45,22 seconds.
2023-12-16 15:36:40.711 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #177 on board 'd218b23b29ab34e076ae8c5d6e44772a' making 239 changes' was performed in 1 minute(s) 32,31 seconds.
2023-12-16 15:38:21.109 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #178 on board '066b85a7fa3707b6cdbaaca2ecc2a16c' making 298 changes' was performed in 1 minute(s) 40,36 seconds.
2023-12-16 15:40:07.700 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #179 on board '013213c0871b0fabb9d3f1ea5478c15c' making 260 changes' was performed in 1 minute(s) 46,56 seconds.
2023-12-16 15:42:13.111 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #180 on board 'a6ba25a42104894db8367eb904b339ca' making 242 changes' was performed in 2 minute(s) 5,38 seconds.
2023-12-16 15:43:49.649 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #181 on board '9b732e3b5212ef77837f29fc5bc4c8e1' making 294 changes' was performed in 1 minute(s) 36,51 seconds.
2023-12-16 15:45:10.985 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #182 on board '59d338e50f70184bb399c4f261818141' making 204 changes' was performed in 1 minute(s) 21,30 seconds.
2023-12-16 15:46:37.732 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #183 on board 'f8e09469e99c8390d5b27b3063edddcd' making 268 changes' was performed in 1 minute(s) 26,72 seconds.
2023-12-16 15:48:17.410 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #184 on board '4c1e2af27269ce0e1e2f147e3c3e5459' making 338 changes' was performed in 1 minute(s) 39,64 seconds.
2023-12-16 15:49:39.057 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #185 on board '167fc9a7e0c08e49717f2bee2b04ebc7' making 269 changes' was performed in 1 minute(s) 21,61 seconds.
2023-12-16 15:50:57.679 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #186 on board '40196a2b8ee9cb786b95f2cef58b82d3' making 282 changes' was performed in 1 minute(s) 18,59 seconds.
2023-12-16 15:52:25.833 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #187 on board '9287f44bc7dab2b7b4cba76c2e5a39c1' making 249 changes' was performed in 1 minute(s) 28,12 seconds.
2023-12-16 15:53:37.634 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #188 on board '2811f327c6a8cd1b88d1aaec38acc265' making 280 changes' was performed in 1 minute(s) 11,77 seconds.
2023-12-16 15:54:57.445 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #189 on board '59a78adf84d51735522056c831140cc9' making 223 changes' was performed in 1 minute(s) 19,78 seconds.
2023-12-16 15:56:22.023 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #190 on board '8b910c3ef6e0c21d20e47ade29f0ca78' making 306 changes' was performed in 1 minute(s) 24,55 seconds.
2023-12-16 15:57:36.243 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #191 on board 'b736b6943ab31fb73f9f8bad99112ad9' making 284 changes' was performed in 1 minute(s) 14,18 seconds.
2023-12-16 15:58:52.995 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #192 on board '384ec012438500330dc8883f11de88e5' making 241 changes' was performed in 1 minute(s) 16,72 seconds.
2023-12-16 16:00:18.281 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #193 on board '286cfd79e6b35afe12a3e48564c87fd5' making 294 changes' was performed in 1 minute(s) 25,25 seconds.
2023-12-16 16:01:51.814 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #194 on board '383187a87372190875538b3c121e4baf' making 220 changes' was performed in 1 minute(s) 33,50 seconds.
2023-12-16 16:03:36.146 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #195 on board 'e81b33c3797ac2f5f04b794a3d08da87' making 313 changes' was performed in 1 minute(s) 44,30 seconds.
2023-12-16 16:05:32.003 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #196 on board '10f734b21e209644b6aa39a8983992f6' making 275 changes' was performed in 1 minute(s) 55,83 seconds.
2023-12-16 16:07:23.024 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #197 on board '9776aeb1d66953e86c55960e6cd82eec' making 281 changes' was performed in 1 minute(s) 50,99 seconds.
2023-12-16 16:09:09.431 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #198 on board 'dc302ed79f90c69a0764d8c73cddd3b0' making 337 changes' was performed in 1 minute(s) 46,38 seconds.
2023-12-16 16:10:47.892 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #199 on board '34a7f6a7d2276e538da62f98d420180b' making 169 changes' was performed in 1 minute(s) 38,42 seconds.
2023-12-16 16:12:36.102 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #200 on board '3836adf64e28d49030f8f7f435ea59ff' making 198 changes' was performed in 1 minute(s) 48,18 seconds.
2023-12-16 16:14:22.847 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #201 on board '48987fded8a351e2287ccb6cb76cc0bd' making 147 changes' was performed in 1 minute(s) 46,71 seconds.
2023-12-16 16:16:03.068 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #202 on board '282ae0a6097f94594174e94c309c4e6b' making 233 changes' was performed in 1 minute(s) 40,19 seconds.
2023-12-16 16:17:34.221 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #203 on board '0d79d945fcbf9fa1ec2c7823648b910b' making 189 changes' was performed in 1 minute(s) 31,12 seconds.
2023-12-16 16:19:20.491 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #204 on board '96a078958fb9a267e5eff8af1a1db337' making 208 changes' was performed in 1 minute(s) 46,24 seconds.
2023-12-16 16:20:57.191 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #205 on board '00a56b699025c73818cfd6be8f146f6b' making 157 changes' was performed in 1 minute(s) 36,67 seconds.
2023-12-16 16:22:34.073 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #206 on board 'dcae71c90e98c6bc7ed4ffceefc75988' making 160 changes' was performed in 1 minute(s) 36,85 seconds.
2023-12-16 16:23:54.493 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #207 on board '734983c3b35d746562e8624306f2be98' making 120 changes' was performed in 1 minute(s) 20,38 seconds.
2023-12-16 16:25:25.675 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #208 on board '1f424ad144c465fe5cf8d813a09f452c' making 268 changes' was performed in 1 minute(s) 31,15 seconds.
2023-12-16 16:26:53.035 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #209 on board '54d89023e469dd3fc41fd5dc3768b78d' making 192 changes' was performed in 1 minute(s) 27,33 seconds.
2023-12-16 16:28:28.800 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #210 on board '7e9e13787f777e255f31888c2f22d914' making 138 changes' was performed in 1 minute(s) 35,73 seconds.
2023-12-16 16:30:08.826 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #211 on board '2b2df2620ab1ba2740a02dfb4f64f0c1' making 150 changes' was performed in 1 minute(s) 39,99 seconds.
2023-12-16 16:32:06.935 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #212 on board '88efad9806a8666dc485ba8953f48cd0' making 202 changes' was performed in 1 minute(s) 58,08 seconds.
2023-12-16 16:33:42.099 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #213 on board '18419928d44b3f2b6844d9f34a11d9b7' making 214 changes' was performed in 1 minute(s) 35,13 seconds.
2023-12-16 16:35:29.775 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #214 on board 'a9120cc495354965a6e979990fc4e23e' making 230 changes' was performed in 1 minute(s) 47,64 seconds.
2023-12-16 16:37:09.933 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #215 on board '8210be6cd11b776cd767c431ff7b6dcd' making 221 changes' was performed in 1 minute(s) 40,12 seconds.
2023-12-16 16:39:15.978 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #216 on board '1b4c79acd8c4f68991a88ae226f733b0' making 292 changes' was performed in 2 minute(s) 6,01 seconds.
2023-12-16 16:40:40.346 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #217 on board 'a2174d914028f8311aea4bcb96bccaca' making 226 changes' was performed in 1 minute(s) 24,33 seconds.
2023-12-16 16:42:24.363 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #218 on board '81d730ed78ff27deb01134dbdc3b323f' making 203 changes' was performed in 1 minute(s) 43,98 seconds.
2023-12-16 16:44:25.127 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #219 on board '83b4a13eda3bc1682971c7e73a190cda' making 209 changes' was performed in 2 minute(s) 0,73 seconds.
2023-12-16 16:46:20.247 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #220 on board '1650b89d4f7db28297472053d16bf647' making 228 changes' was performed in 1 minute(s) 55,09 seconds.
2023-12-16 16:48:04.478 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #221 on board '580357d98c621fffbbcd6f89f5c3d4c3' making 224 changes' was performed in 1 minute(s) 44,19 seconds.
2023-12-16 16:50:28.088 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #222 on board '09e6f5ec8012ed0f3564bf40521f0fce' making 328 changes' was performed in 2 minute(s) 23,57 seconds.
2023-12-16 16:52:37.078 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #223 on board '7d38752ba757eb7b6e5ac3e856bbf011' making 224 changes' was performed in 2 minute(s) 8,96 seconds.
2023-12-16 16:54:27.507 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #224 on board '67adca542ffbe51fe2fbbea41ac2dbba' making 331 changes' was performed in 1 minute(s) 50,39 seconds.
2023-12-16 16:56:34.596 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #225 on board '84ab238e44bbdec9af45af43668c0d63' making 380 changes' was performed in 2 minute(s) 7,06 seconds.
2023-12-16 16:58:19.955 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #226 on board 'f5c3f1db853da52dccf7cc9748a4e4f0' making 284 changes' was performed in 1 minute(s) 45,32 seconds.
2023-12-16 16:59:54.082 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #227 on board 'a4c90965df9fc154e823e5dd5d69b017' making 321 changes' was performed in 1 minute(s) 34,09 seconds.
2023-12-16 17:02:34.129 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #228 on board 'e0aefc5fa1a7ec256671277ecb5f2bbb' making 425 changes' was performed in 2 minute(s) 40,01 seconds.
2023-12-16 17:04:43.513 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #229 on board '02f59070cd74809c707ac805e0986e49' making 259 changes' was performed in 2 minute(s) 9,35 seconds.
2023-12-16 17:07:11.427 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #230 on board '5f6f5b7930d6dc60466bff2b8fba8b9f' making 332 changes' was performed in 2 minute(s) 27,88 seconds.
2023-12-16 17:09:50.044 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #231 on board 'e5a611275dd57e369dfa8b095feb5799' making 347 changes' was performed in 2 minute(s) 38,58 seconds.
2023-12-16 17:12:10.496 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #232 on board 'e4b23f4889699ea44b4f61912fa762c6' making 252 changes' was performed in 2 minute(s) 20,42 seconds.
2023-12-16 17:14:31.772 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #233 on board '30be9cedddff805a3ffc03a53bb6327b' making 281 changes' was performed in 2 minute(s) 21,24 seconds.
2023-12-16 17:16:31.649 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #234 on board 'e66f027a985e1549794cc9d78ec2a69f' making 264 changes' was performed in 1 minute(s) 59,84 seconds.
2023-12-16 17:18:25.229 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #235 on board '882bba7aa2ba7442e74141fab9f4cd1a' making 259 changes' was performed in 1 minute(s) 53,54 seconds.
2023-12-16 17:20:57.751 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #236 on board '5e81258a41c5d0a406272d0e60b8ce3a' making 305 changes' was performed in 2 minute(s) 32,49 seconds.
2023-12-16 17:22:50.330 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #237 on board '6d58407ab365fca2c424eba6447fbc3e' making 292 changes' was performed in 1 minute(s) 52,55 seconds.
2023-12-16 17:24:36.596 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #238 on board 'c627344a3e1b705b69fd5cdb565c9ba0' making 207 changes' was performed in 1 minute(s) 46,23 seconds.
2023-12-16 17:26:39.292 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #239 on board '986edbbfc90bd6b11c3ba7b80aa9009d' making 202 changes' was performed in 2 minute(s) 2,66 seconds.
2023-12-16 17:28:23.004 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #240 on board 'b569196f861ad252e496e3a3150ae883' making 322 changes' was performed in 1 minute(s) 43,68 seconds.
2023-12-16 17:30:22.649 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #241 on board 'ac36076fff488863adbc53f3360efc7e' making 300 changes' was performed in 1 minute(s) 59,61 seconds.
2023-12-16 17:31:52.824 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #242 on board 'f3514dfa58b9910cc7022f0ea0aecc1c' making 254 changes' was performed in 1 minute(s) 30,14 seconds.
2023-12-16 17:33:09.134 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #243 on board 'dcfa199e18ae83fda77824632e802b98' making 271 changes' was performed in 1 minute(s) 16,28 seconds.
2023-12-16 17:34:53.058 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #244 on board '3de75b4faee1ef8aaed264862ac2d2f9' making 255 changes' was performed in 1 minute(s) 43,89 seconds.
2023-12-16 17:36:32.352 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #245 on board 'e65d0111f680babe291161feb5bcdf5d' making 177 changes' was performed in 1 minute(s) 39,26 seconds.
2023-12-16 17:38:16.813 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #246 on board 'd75db1ed29ae8c1cadaddf7ccf3014d5' making 285 changes' was performed in 1 minute(s) 44,43 seconds.
2023-12-16 17:39:41.768 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #247 on board '7a8fb505b7d349f9d37b770516c636ab' making 272 changes' was performed in 1 minute(s) 24,92 seconds.
2023-12-16 17:41:20.611 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #248 on board '62d498bbf198d9221d0c81a2d1ad5f66' making 291 changes' was performed in 1 minute(s) 38,81 seconds.
2023-12-16 17:43:13.095 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #249 on board '15513c59d6bd2aa0f20118ad288986e7' making 271 changes' was performed in 1 minute(s) 52,45 seconds.
2023-12-16 17:44:43.491 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #250 on board 'c4eb9a70d4fab5108934ca43c3f30918' making 334 changes' was performed in 1 minute(s) 30,36 seconds.
2023-12-16 17:46:21.075 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #251 on board '33fbaf78d1cf08784e4f4c0a8a72b7f3' making 249 changes' was performed in 1 minute(s) 37,55 seconds.
2023-12-16 17:48:12.389 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #252 on board 'ca4ad95efd3b209098640a0cd1aede14' making 264 changes' was performed in 1 minute(s) 51,28 seconds.
2023-12-16 17:50:01.741 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #253 on board 'bb716a49fb706b1b7ba1336f1d48f9c8' making 235 changes' was performed in 1 minute(s) 49,32 seconds.
2023-12-16 17:51:59.325 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #254 on board '9e7b6383802861ad6821c5a8f2db0c69' making 297 changes' was performed in 1 minute(s) 57,55 seconds.
2023-12-16 17:53:37.897 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #255 on board 'db9819187639299451c21c959775a7be' making 285 changes' was performed in 1 minute(s) 38,54 seconds.
2023-12-16 17:55:11.035 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #256 on board '4d2783a431ec36db2f4dcd8830589e40' making 215 changes' was performed in 1 minute(s) 33,11 seconds.
2023-12-16 17:57:03.287 [Thread-1] TRACE Method 'BatchAutorouter.autoroute_pass #257 on board 'cb105144d212fb0db411cc0c98d462f9' making 305 changes' was performed in 1 minute(s) 52,22 seconds.
